User,Gesture Type,Number of Training Examples,Training Set Contents,RecoResult GestureType,RecoResult Score,CorrectIncorrect[1/0]
5,delete_mark06,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",delete_mark,0.9584,1
5,triangle03,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",triangle,0.8849,1
5,right_sq_bracket09,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",right_sq_bracket,0.941,1
5,caret02,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",caret,0.9335,1
5,question_mark04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",question_mark,0.9994,1
5,rectangle06,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",rectangle,0.9767,1
5,check02,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",left_sq_bracket,0.8009,0
5,x03,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",x,0.8714,1
5,arrow01,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",arrow,0.7905,1
5,pigtail05,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",pigtail,0.7577,1
5,right_curly_brace05,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",right_curly_brace,0.8266,1
5,v07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",check,0.8177,0
5,circle09,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",circle,0.9612,1
5,left_curly_brace04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",left_curly_brace,0.8225,1
5,left_sq_bracket08,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",left_sq_bracket,0.9177,1
5,star07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",star,0.8515,1
5,delete_mark07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",delete_mark,0.8741,1
5,triangle05,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",triangle,0.8633,1
5,right_sq_bracket07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",right_sq_bracket,0.9405,1
5,caret05,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",caret,0.9251,1
5,question_mark05,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",right_sq_bracket,0.8179,0
5,rectangle07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",rectangle,0.9062,1
5,check04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",check,0.9394,1
5,x10,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",x,0.8496,1
5,arrow10,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",arrow,0.7556,1
5,pigtail07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",pigtail,0.717,1
5,right_curly_brace02,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",right_curly_brace,0.754,1
5,v03,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",v,0.904,1
5,circle02,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",circle,0.902,1
5,left_curly_brace07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",left_curly_brace,0.8668,1
5,left_sq_bracket03,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",left_sq_bracket,0.8768,1
5,star05,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",star,0.8918,1
5,delete_mark09,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",delete_mark,0.8823,1
5,triangle10,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",triangle,0.9055,1
5,right_sq_bracket01,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",right_sq_bracket,0.8638,1
5,caret04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",caret,0.9134,1
5,question_mark09,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",question_mark,0.8753,1
5,rectangle10,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",rectangle,0.9658,1
5,check04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",check,0.8872,1
5,x01,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",x,0.8568,1
5,arrow10,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",arrow,0.6843,1
5,pigtail02,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",pigtail,0.8183,1
5,right_curly_brace05,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",right_sq_bracket,0.88,0
5,v04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",v,0.9253,1
5,circle01,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",circle,0.9011,1
5,left_curly_brace04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",left_curly_brace,0.9556,1
5,left_sq_bracket05,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",left_sq_bracket,0.9329,1
5,star07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",star,0.825,1
5,delete_mark02,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",delete_mark,0.941,1
5,triangle06,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",triangle,0.8463,1
5,right_sq_bracket08,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",right_sq_bracket,0.8615,1
5,caret04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",caret,0.9134,1
5,question_mark04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",question_mark,0.816,1
5,rectangle05,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",rectangle,0.9336,1
5,check05,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",check,0.8404,1
5,x04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",x,0.867,1
5,arrow08,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",arrow,0.706,1
5,pigtail07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",pigtail,0.9995,1
5,right_curly_brace07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",right_curly_brace,0.8498,1
5,v04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",v,0.923,1
5,circle06,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",circle,0.9513,1
5,left_curly_brace04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",left_curly_brace,0.8712,1
5,left_sq_bracket02,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",left_sq_bracket,0.8148,1
5,star04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",star,0.8225,1
5,delete_mark04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",delete_mark,0.9086,1
5,triangle04,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",triangle,0.8922,1
5,right_sq_bracket07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",right_sq_bracket,0.8422,1
5,caret05,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",caret,0.8988,1
5,question_mark07,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",right_sq_bracket,0.813,0
5,rectangle06,16,"['arrow02', 'caret02', 'check09', 'circle08', 'delete_mark03', 'left_curly_brace10', 'left_sq_bracket06', 'pigtail04', 'question_mark07', 'rectangle09', 'right_curly_brace05', 'right_sq_bracket05', 'star01', 'triangle04', 'v10', 'x05']",rectangle,0.9196,1
