User,Gesture Type,RandomIteration[1to100],#ofTrainingExamples[E],Number of Training Examples,Training Set Contents,RecoResult GestureType,RecoResult Score,CorrectIncorrect[1/0]
3,star06,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",star,0.8572,1
3,right_sq_bracket03,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",right_sq_bracket,0.8911,1
3,left_sq_bracket08,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",left_sq_bracket,0.9767,1
3,right_curly_brace06,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",right_sq_bracket,0.874,0
3,delete08,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",delete,0.9322,1
3,x08,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",x,0.8613,1
3,rectangle08,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",rectangle,0.9175,1
3,triangle08,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",rectangle,0.8522,0
3,arrow10,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",arrow,0.8616,1
3,zig-zag09,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",zig-zag,0.8384,1
3,left_curly_brace07,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",left_curly_brace,0.9143,1
3,circle09,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",circle,0.9309,1
3,caret03,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",caret,0.9732,1
3,v02,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",v,0.9642,1
3,check06,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",check,0.9586,1
3,pigtail10,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",pigtail,0.9183,1
3,star01,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",star,0.8752,1
3,right_sq_bracket07,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",right_sq_bracket,0.9152,1
3,left_sq_bracket06,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",left_sq_bracket,0.9371,1
3,right_curly_brace06,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",right_curly_brace,0.9444,1
3,delete08,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",delete,0.9322,1
3,x02,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",x,0.8597,1
3,rectangle04,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",rectangle,0.9449,1
3,triangle09,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",triangle,0.9635,1
3,arrow08,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",arrow,0.7863,1
3,zig-zag07,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",zig-zag,0.775,1
3,left_curly_brace07,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",left_curly_brace,0.9353,1
3,circle01,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",circle,0.9188,1
3,caret07,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",caret,0.9219,1
3,v04,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",v,0.8988,1
3,check02,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",check,0.9108,1
3,pigtail09,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",pigtail,0.924,1
3,star01,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",star,0.8561,1
3,right_sq_bracket07,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",right_sq_bracket,0.9156,1
3,left_sq_bracket05,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",left_sq_bracket,0.8691,1
3,right_curly_brace02,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",right_curly_brace,0.9016,1
3,delete01,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",delete,0.8732,1
3,x06,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",x,0.9335,1
3,rectangle09,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",rectangle,0.9395,1
3,triangle10,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",triangle,0.9362,1
3,arrow05,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",arrow,0.878,1
3,zig-zag04,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",zig-zag,0.8812,1
3,left_curly_brace07,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",left_curly_brace,0.9453,1
3,circle03,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",circle,0.9028,1
3,caret04,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",caret,0.9167,1
3,v07,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",v,0.9995,1
3,check05,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",check,0.916,1
3,pigtail06,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",pigtail,0.8772,1
3,star08,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",star,0.8206,1
3,right_sq_bracket07,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",right_sq_bracket,0.9716,1
3,left_sq_bracket10,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",left_sq_bracket,0.9504,1
3,right_curly_brace02,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",right_curly_brace,0.9016,1
3,delete09,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",delete,0.8187,1
3,x09,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",x,0.8338,1
3,rectangle09,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",rectangle,0.9567,1
3,triangle08,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",triangle,0.9659,1
3,arrow09,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",arrow,0.9075,1
3,zig-zag03,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",zig-zag,0.8242,1
3,left_curly_brace04,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",left_curly_brace,0.8803,1
3,circle05,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",circle,0.9339,1
3,caret09,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",caret,0.8907,1
3,v03,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",v,0.9859,1
3,check01,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",check,0.9427,1
3,pigtail01,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",pigtail,0.8678,1
3,star02,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",star,0.8328,1
3,right_sq_bracket01,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",right_sq_bracket,0.951,1
3,left_sq_bracket02,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",left_sq_bracket,0.8777,1
3,right_curly_brace01,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",right_curly_brace,0.8546,1
3,delete04,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",delete,0.8457,1
3,x06,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",x,0.8995,1
3,rectangle07,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",rectangle,0.9589,1
3,triangle06,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",rectangle,0.8285,0
3,arrow04,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",arrow,0.9378,1
3,zig-zag05,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",zig-zag,0.8527,1
3,left_curly_brace07,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",left_curly_brace,0.9265,1
3,circle01,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",circle,0.9279,1
3,caret09,1,1,16,"['arrow03', 'caret05', 'check04', 'circle02', 'delete09', 'left_curly_brace10', 'left_sq_bracket03', 'pigtail03', 'rectangle03', 'right_curly_brace01', 'right_sq_bracket05', 'star07', 'triangle09', 'v10', 'x08', 'zig-zag05']",caret,0.9201,1
